@RELATION segments

@ATTRIBUTE seg-0 REAL
@ATTRIBUTE seg-1 REAL
@ATTRIBUTE seg-2 REAL
@ATTRIBUTE seg-3 REAL
@ATTRIBUTE seg-4 REAL
@ATTRIBUTE class {AFIB,ASYS,B,BI,HGEA,N,NOD,PM,SBR,SVTA,VER,VF,VFL,VT}

@DATA
184,95,349,182,105,N
80,90,341,172,167,N
78,212,162,361,188,N
92,206,318,217,354,N
346,341,339,333,335,N
324,333,330,281,327,N
335,184,186,327,346,N
336,343,333,337,332,N
303,334,329,337,326,N
313,301,215,322,336,N
327,333,255,331,290,N
325,265,327,320,288,N
326,328,323,189,295,N
212,329,192,97,230,HGEA
284,87,352,197,200,HGEA
252,333,200,341,182,HGEA
98,91,287,148,119,HGEA
386,196,223,190,352,HGEA
268,160,326,181,224,HGEA
189,191,313,183,107,HGEA
402,193,203,317,350,HGEA
221,344,204,96,247,HGEA
200,248,214,346,296,HGEA
374,192,320,185,102,HGEA
399,490,183,509,195,HGEA
281,372,205,113,118,HGEA
377,245,75,80,87,HGEA
86,86,114,271,152,HGEA
96,295,154,92,158,HGEA
115,446,167,91,88,HGEA
88,234,159,90,412,HGEA
156,173,103,103,150,HGEA
375,154,95,80,86,HGEA
80,100,93,139,402,HGEA
151,87,82,118,215,HGEA
174,343,157,90,80,HGEA
80,86,89,94,299,HGEA
157,86,439,162,90,HGEA
78,291,184,87,262,HGEA
336,337,336,301,321,N
325,322,327,331,324,N
262,322,207,294,274,N
329,337,251,334,333,N
175,320,286,366,279,HGEA
274,270,437,99,113,HGEA
232,184,389,179,100,HGEA
106,120,110,264,181,HGEA
175,86,86,92,378,HGEA
192,252,193,101,84,HGEA
321,191,94,356,166,HGEA
178,84,134,279,151,HGEA
343,343,336,340,211,N
312,332,340,183,200,N
332,345,336,342,332,N
340,332,331,315,180,N
297,336,277,334,332,N
315,329,329,311,325,N
330,290,327,325,300,N
324,323,305,307,297,N
378,187,98,117,360,HGEA
658,452,185,103,368,HGEA
192,105,342,191,105,HGEA
333,187,103,120,329,HGEA
191,437,187,100,383,HGEA
194,97,113,374,562,HGEA
340,180,190,340,350,N
340,340,340,340,340,N
300,330,330,300,330,N
330,290,330,180,190,N
360,390,390,190,480,HGEA
290,350,350,290,160,HGEA
90,80,80,90,100,HGEA
90,120,390,190,90,HGEA
110,260,180,90,80,HGEA
100,380,290,330,180,HGEA
90,160,80,120,370,HGEA
190,270,160,100,300,HGEA
330,330,330,330,330,N
320,330,320,320,330,N
320,320,270,320,270,N
330,330,310,250,330,N
330,300,310,300,300,N
310,300,300,260,330,N
140,360,190,100,370,HGEA
280,130,350,280,110,HGEA
280,160,100,270,250,HGEA
290,150,90,80,350,HGEA
160,110,100,290,160,HGEA
90,90,390,170,330,HGEA
190,110,360,270,170,HGEA
100,260,180,380,160,HGEA
100,60,80,390,190,HGEA
350,170,280,370,180,HGEA
100,100,340,280,80,HGEA
80,80,390,400,160,HGEA
310,190,100,350,200,HGEA
310,190,100,370,200,HGEA
110,360,180,100,170,HGEA
320,200,330,200,320,HGEA
200,330,210,330,200,HGEA
160,300,190,330,190,HGEA
100,330,200,320,290,HGEA
330,190,140,340,270,HGEA
80,120,310,270,150,HGEA
280,150,350,180,110,HGEA
360,290,100,400,200,HGEA
100,150,280,210,100,HGEA
90,260,190,200,360,HGEA
190,70,110,90,340,HGEA
200,250,190,340,190,HGEA
90,240,200,170,80,HGEA
360,190,320,280,250,HGEA
160,270,160,320,190,HGEA
330,320,310,310,320,N
310,300,310,300,300,N
300,300,300,290,290,N
300,290,290,290,300,N
290,290,290,300,290,N
290,290,290,290,290,N
290,290,280,300,290,N
290,280,280,280,270,N
320,210,220,180,310,HGEA
190,220,190,300,190,HGEA
90,340,200,300,190,HGEA
270,170,430,170,320,HGEA
280,360,190,240,200,HGEA
100,340,200,120,320,HGEA
290,240,290,290,290,N
230,300,180,270,300,N
280,270,300,280,290,N
250,280,290,220,280,N
300,290,290,290,290,N
290,290,280,210,290,N
270,290,290,290,280,N
290,260,260,210,250,N
210,310,190,110,350,HGEA
190,70,70,180,100,HGEA
150,250,180,210,330,HGEA
160,90,90,120,50,HGEA
100,120,530,100,90,HGEA
90,330,160,80,100,HGEA
90,400,150,90,90,HGEA
70,80,80,80,90,HGEA
400,160,90,370,150,HGEA
90,100,80,90,340,HGEA
150,80,80,150,90,HGEA
70,80,80,100,240,HGEA
160,330,150,260,300,HGEA
290,290,290,280,270,HGEA
290,280,280,280,280,N
280,180,280,280,290,N
250,260,260,260,160,N
170,290,290,290,290,N
280,270,260,260,250,N
260,250,260,260,250,N
260,250,260,240,270,N
240,270,240,270,250,N
260,260,260,160,170,N
270,290,290,290,280,N
290,280,280,290,270,N
290,270,280,280,290,N
280,280,260,250,260,N
260,250,260,160,260,N
280,290,170,210,280,N
280,210,280,290,280,N
290,270,300,270,280,N
430,280,290,290,250,N
260,200,270,270,280,N
270,260,260,220,280,N
270,230,280,260,260,N
250,180,180,270,290,N
280,220,270,280,280,N
290,290,270,290,280,N
260,150,270,290,270,N
290,270,230,280,290,N
280,280,290,280,280,N
230,230,280,280,280,N
280,280,280,220,220,N
220,290,280,290,210,N
300,220,210,70,290,N
290,280,290,280,110,N
100,290,290,280,290,N
280,290,220,180,170,N
290,260,300,280,290,N
280,290,280,280,290,N
280,280,280,280,280,N
280,280,290,270,210,N
280,280,290,280,290,N
280,290,270,270,260,N
260,270,260,260,160,N
280,290,290,170,290,N
290,220,290,260,300,N
290,290,250,230,230,N
250,50,280,290,130,N
160,160,110,180,270,N
290,290,30,250,140,N
110,120,170,230,40,N
180,250,280,290,260,N
280,280,210,260,280,N
290,270,290,280,290,N
280,280,280,280,220,N
280,210,280,290,290,N
280,290,290,210,280,N
290,290,290,280,270,N
260,180,270,280,290,N
280,290,280,270,170,N
290,170,290,290,280,N
290,280,230,280,210,N
280,280,290,280,290,N
280,280,280,250,190,N
280,170,270,290,280,N
280,290,280,270,220,N
280,280,280,290,270,N
280,280,280,290,280,N
290,280,280,280,280,N
280,280,290,270,290,N
280,210,280,280,280,N
280,280,220,290,380,N
250,280,280,290,270,N
280,280,280,280,280,N
290,270,280,220,270,N
220,270,220,280,280,N
280,290,280,280,280,N
280,180,320,280,280,N
280,280,280,270,210,N
280,280,280,280,280,N
280,280,280,280,280,N
280,270,280,280,210,N
280,210,280,280,280,N
280,280,280,280,290,N
210,280,280,290,220,N
180,230,150,270,250,HGEA
360,190,100,80,260,HGEA
320,180,100,250,330,HGEA
160,120,330,500,80,HGEA
80,80,90,80,130,HGEA
320,170,100,80,80,HGEA
90,80,90,90,330,HGEA
160,80,340,150,90,HGEA
340,140,90,80,70,HGEA
70,90,70,250,160,HGEA
300,180,180,280,160,HGEA
90,360,170,100,80,HGEA
80,300,150,100,350,HGEA
180,90,80,90,80,HGEA
120,130,320,150,80,HGEA
80,320,150,160,70,HGEA
80,180,330,150,90,HGEA
70,90,420,150,80,HGEA
120,300,150,90,80,HGEA
300,160,100,80,50,HGEA
290,270,290,280,280,N
270,290,270,280,270,N
290,270,280,290,220,N
280,270,280,220,270,N
280,280,280,280,280,N
280,280,280,280,270,N
280,270,260,250,270,N
260,250,180,270,280,N
280,280,280,260,260,N
260,260,190,250,280,N
270,220,290,280,280,N
190,280,220,220,280,N
280,280,280,280,270,N
290,210,280,220,270,N
220,270,280,280,280,N
270,280,280,280,190,N
280,280,280,280,280,N
240,280,180,260,280,N
280,170,280,210,280,N
280,280,290,280,280,N
270,280,280,270,270,N
260,270,260,260,250,N
260,260,260,260,250,N
230,280,270,190,250,N
280,280,200,280,290,N
280,280,270,260,260,N
260,260,260,260,260,N
250,200,240,290,270,N
290,270,260,260,260,N
260,260,260,260,260,N
260,200,240,290,210,N
250,290,280,280,280,N
280,270,230,280,270,N
260,250,260,260,260,N
260,260,260,210,290,N
280,260,270,220,280,N
270,260,260,170,280,N
290,280,250,290,270,N
260,220,210,180,200,N
230,250,240,250,240,N
250,250,250,250,250,N
240,250,250,240,250,N
250,250,240,250,250,N
250,240,250,250,240,N
250,240,250,240,250,N
250,240,230,280,220,N
300,210,290,300,210,N
290,290,300,160,220,N
230,290,290,290,310,N
290,300,280,160,270,N
280,290,290,290,280,N
290,290,230,290,280,N
290,250,290,290,280,N
290,290,290,290,280,N
280,290,280,290,280,N
290,280,290,210,280,N
160,100,320,190,100,HGEA
70,270,230,350,160,HGEA
120,330,240,100,300,HGEA
150,90,80,90,350,HGEA
160,90,340,160,90,HGEA
160,90,280,150,250,HGEA
160,100,370,160,90,HGEA
350,150,250,230,230,HGEA
290,220,290,290,290,N
290,290,280,290,290,N
230,280,210,280,230,N
290,220,290,280,290,N
290,290,280,290,280,N
290,280,290,280,280,N
280,290,290,280,210,N
280,290,280,280,270,N
220,280,280,280,290,N
280,280,270,270,260,N
270,180,250,280,230,N
280,290,280,300,280,N
290,280,290,170,290,N
280,280,290,280,290,N
280,270,270,270,270,N
260,270,270,270,260,N
270,270,270,260,280,N
270,260,280,260,270,N
260,280,260,240,280,N
280,280,200,300,190,N
300,180,100,80,90,HGEA
230,470,180,90,70,HGEA
330,480,180,100,330,HGEA
340,80,100,310,170,HGEA
90,110,100,230,180,HGEA
440,270,80,260,150,HGEA
100,340,150,90,90,HGEA
290,150,120,340,150,HGEA
90,330,150,170,350,HGEA
140,100,80,380,150,HGEA
100,90,110,330,170,HGEA
90,90,320,140,90,HGEA
70,90,80,80,310,HGEA
140,180,300,170,110,HGEA
350,150,80,80,70,HGEA
90,310,170,90,360,HGEA
170,170,80,90,80,HGEA
90,90,320,170,240,HGEA
270,270,280,270,270,N
270,280,270,270,270,N
270,270,270,270,270,N
270,270,270,270,270,N
270,210,270,300,250,N
270,270,270,280,270,N
280,270,270,270,270,N
280,270,260,260,260,N
170,270,280,270,270,N
280,270,270,270,230,N
210,270,280,270,270,N
190,170,270,280,270,N
270,220,270,280,270,N
270,280,270,270,210,N
280,270,270,270,270,N
270,270,260,250,260,N
260,210,270,270,270,N
260,250,260,260,170,N
270,280,270,280,260,N
270,250,260,260,260,N
260,250,260,260,240,N
270,260,260,260,250,N
260,260,260,250,260,N
260,260,160,260,270,N
280,240,310,270,270,N
260,250,260,250,170,N
220,240,280,270,280,N
270,280,250,260,270,N
290,250,260,260,260,N
250,260,260,260,180,N
260,260,260,270,260,N
270,260,200,270,210,N
167,165,159,160,165,SVTA
163,158,162,165,161,SVTA
160,162,162,159,159,SVTA
164,163,157,159,162,SVTA
162,156,161,161,162,SVTA
157,160,160,158,158,SVTA
162,161,157,157,161,SVTA
161,156,160,162,158,SVTA
158,157,159,156,158,SVTA
160,160,157,157,159,SVTA
159,155,158,160,160,SVTA
158,158,158,157,158,SVTA
161,157,158,159,159,SVTA
158,157,162,159,158,SVTA
158,162,159,156,158,SVTA
164,160,156,159,160,SVTA
159,156,160,163,160,SVTA
159,162,159,158,159,SVTA
166,161,156,159,162,SVTA
162,156,161,162,161,SVTA
158,160,159,160,161,SVTA
162,159,160,159,161,SVTA
158,160,163,160,160,SVTA
162,161,159,158,164,SVTA
162,157,159,162,161,SVTA
159,160,163,161,158,SVTA
160,163,158,157,164,SVTA
165,156,156,161,163,SVTA
155,156,164,161,156,SVTA
159,161,158,155,162,SVTA
162,155,158,159,160,SVTA
155,157,162,157,155,SVTA
155,161,312,322,157,SVTA
155,159,160,154,153,SVTA
160,159,154,155,157,SVTA
310,157,161,155,154,SVTA
150,161,156,137,169,SVTA
159,156,153,155,158,SVTA
157,154,158,155,156,SVTA
155,158,156,153,156,SVTA
159,157,154,156,157,SVTA
156,155,157,160,155,SVTA
155,159,160,155,154,SVTA
159,162,157,156,158,SVTA
161,155,159,159,159,SVTA
158,159,160,156,158,SVTA
160,160,157,158,160,SVTA
158,155,162,161,158,SVTA
156,162,163,154,154,SVTA
161,164,156,155,160,SVTA
161,154,157,161,160,SVTA
156,158,161,158,154,SVTA
158,162,159,153,158,SVTA
160,157,155,158,159,SVTA
158,155,157,156,154,SVTA
156,158,158,156,155,SVTA
157,155,157,158,156,SVTA
157,158,158,155,153,SVTA
158,159,154,155,157,SVTA
157,154,153,159,157,SVTA
154,156,157,155,151,SVTA
155,158,157,153,154,SVTA
158,155,151,155,159,SVTA
155,154,155,158,153,SVTA
150,155,163,153,152,SVTA
154,160,153,151,155,SVTA
160,155,152,155,158,SVTA
153,153,158,159,154,SVTA
151,157,158,153,154,SVTA
158,157,155,154,155,SVTA
154,154,158,157,155,SVTA
154,160,159,153,153,SVTA
158,161,158,155,160,SVTA
157,156,162,160,156,SVTA
155,160,160,156,157,SVTA
160,160,158,159,159,SVTA
160,156,158,162,160,SVTA
156,157,160,158,155,SVTA
157,159,160,157,158,SVTA
159,156,161,160,156,SVTA
155,160,161,156,152,SVTA
160,162,156,155,159,SVTA
162,154,155,159,161,SVTA
158,155,160,160,155,SVTA
156,159,157,159,156,SVTA
158,155,157,162,158,SVTA
154,158,164,159,153,SVTA
156,164,159,155,157,SVTA
162,157,153,158,161,SVTA
155,154,162,163,152,SVTA
153,160,162,157,156,SVTA
160,158,157,156,158,SVTA
156,158,161,159,152,SVTA
155,162,160,154,154,SVTA
159,159,155,155,157,SVTA
158,156,158,158,153,SVTA
151,157,158,157,157,SVTA
159,158,154,155,162,SVTA
158,157,157,159,156,SVTA
154,161,164,159,159,SVTA
161,161,156,161,161,SVTA
159,162,160,164,159,SVTA
155,161,166,166,157,SVTA
163,163,160,165,168,SVTA
166,164,167,169,165,SVTA
164,167,170,161,163,SVTA
166,166,164,163,164,SVTA
165,168,168,165,168,SVTA
174,175,174,177,180,SVTA
178,181,183,188,185,SVTA
181,179,171,169,172,SVTA
168,166,167,168,163,SVTA
163,162,164,161,166,SVTA
164,158,159,164,166,SVTA
158,157,162,164,162,SVTA
157,161,162,160,161,SVTA
159,156,159,164,160,SVTA
155,158,163,158,156,SVTA
156,164,159,155,157,SVTA
160,160,156,159,158,SVTA
157,158,160,158,156,SVTA
160,160,158,154,159,SVTA
163,156,154,158,162,SVTA
154,160,150,170,150,SVTA
160,160,160,150,160,SVTA
160,160,160,160,160,SVTA
150,150,170,160,150,SVTA
160,160,160,160,150,SVTA
160,160,160,160,160,SVTA
150,160,160,160,160,SVTA
160,160,160,150,160,SVTA
160,160,160,160,160,SVTA
160,150,160,160,160,SVTA
160,160,160,160,150,SVTA
170,160,160,160,160,SVTA
160,150,160,160,160,SVTA
160,160,170,150,160,SVTA
170,160,160,160,170,SVTA
160,150,170,160,160,SVTA
160,160,170,160,160,SVTA
160,170,160,160,160,SVTA
160,160,170,160,160,SVTA
160,160,160,160,160,SVTA
170,160,160,160,160,SVTA
160,160,170,160,160,SVTA
160,160,170,150,160,SVTA
170,160,160,160,170,SVTA
160,160,160,160,160,SVTA
170,160,160,160,160,SVTA
160,160,170,160,150,SVTA
160,170,160,160,150,SVTA
160,170,160,150,160,SVTA
170,150,160,160,160,SVTA
160,150,170,160,150,SVTA
160,160,160,160,160,SVTA
160,160,160,160,160,SVTA
150,170,160,150,160,SVTA
160,160,160,150,170,SVTA
160,160,150,160,170,SVTA
160,150,170,150,160,SVTA
160,170,150,160,160,SVTA
170,150,160,170,160,SVTA
150,160,170,160,160,SVTA
160,160,160,160,160,SVTA
160,160,160,170,160,SVTA
160,160,160,160,160,SVTA
170,160,160,160,170,SVTA
160,160,160,160,160,SVTA
160,170,160,160,170,SVTA
160,160,160,160,170,SVTA
160,160,170,160,160,SVTA
160,170,160,160,160,SVTA
170,160,160,160,170,SVTA
160,160,160,160,160,SVTA
160,160,170,160,160,SVTA
160,160,160,160,160,SVTA
160,160,160,160,160,SVTA
160,160,160,160,170,SVTA
160,150,160,160,160,SVTA
160,160,160,160,160,SVTA
160,160,160,160,160,SVTA
160,150,160,160,160,SVTA
160,160,160,150,160,SVTA
160,160,160,150,160,SVTA
160,160,150,160,160,SVTA
160,160,160,160,160,SVTA
150,160,160,160,160,SVTA
160,150,160,160,160,SVTA
160,160,160,150,160,SVTA
160,160,160,160,160,SVTA
160,160,150,170,160,SVTA
150,160,160,160,160,SVTA
160,170,160,160,160,SVTA
160,160,160,160,160,SVTA
160,160,160,150,160,SVTA
160,160,160,160,160,SVTA
160,150,160,160,160,SVTA
160,150,160,160,160,SVTA
160,160,160,160,160,SVTA
160,150,160,160,160,SVTA
160,160,160,160,150,SVTA
140,180,160,160,150,SVTA
160,160,160,160,150,SVTA
160,160,160,160,150,SVTA
150,160,160,160,160,SVTA
150,310,160,110,210,SVTA
150,160,160,160,150,SVTA
160,150,160,150,160,SVTA
160,150,160,160,150,SVTA
150,160,160,160,150,SVTA
160,150,160,150,160,SVTA
160,150,150,160,150,SVTA
150,160,160,150,150,SVTA
160,150,160,150,160,SVTA
150,150,150,160,160,SVTA
150,150,150,160,160,SVTA
150,130,180,160,150,SVTA
150,160,150,150,160,SVTA
160,150,160,160,150,SVTA
150,160,160,110,200,SVTA
160,160,150,150,160,SVTA
160,150,110,210,160,SVTA
160,150,160,160,160,SVTA
160,160,150,160,150,SVTA
160,160,160,150,170,SVTA
140,160,150,170,140,SVTA
180,150,170,140,180,SVTA
150,160,150,170,160,SVTA
160,150,160,160,160,SVTA
150,160,160,150,160,SVTA
160,150,160,160,160,SVTA
150,160,160,160,150,SVTA
160,160,160,150,160,SVTA
150,160,160,150,160,SVTA
160,150,160,160,160,SVTA
150,160,160,160,150,SVTA
160,150,160,160,160,SVTA
160,150,160,160,160,SVTA
150,160,150,160,150,SVTA
160,160,150,150,160,SVTA
160,160,150,160,150,SVTA
160,150,160,160,150,SVTA
160,160,150,160,150,SVTA
160,160,150,160,160,SVTA
150,160,160,160,150,SVTA
160,150,170,150,160,SVTA
160,160,150,160,160,SVTA
160,150,160,160,160,SVTA
160,160,160,150,160,SVTA
160,160,150,160,160,SVTA
160,150,160,160,160,SVTA
150,160,160,160,150,SVTA
160,160,160,150,160,SVTA
160,150,160,160,160,SVTA
160,150,160,150,150,SVTA
160,160,160,160,150,SVTA
160,150,160,160,160,SVTA
150,160,160,160,150,SVTA
160,160,150,160,150,SVTA
160,160,160,150,160,SVTA
160,160,150,160,160,SVTA
160,150,160,160,160,SVTA
160,150,160,160,160,SVTA
150,160,160,160,150,SVTA
160,160,160,160,160,SVTA
160,160,160,160,160,SVTA
160,150,160,160,160,SVTA
160,160,160,160,160,SVTA
160,160,150,170,160,SVTA
160,160,160,150,160,SVTA
160,170,160,150,150,SVTA
170,160,160,150,170,SVTA
160,160,140,180,150,SVTA
160,150,170,160,160,SVTA
150,160,160,160,160,SVTA
160,150,160,160,160,SVTA
150,160,160,160,140,SVTA
170,160,150,160,160,SVTA
160,160,150,160,150,SVTA
160,160,160,150,160,SVTA
150,160,160,150,160,SVTA
160,160,150,150,170,SVTA
160,150,150,170,160,SVTA
160,160,150,160,160,SVTA
160,150,160,160,150,SVTA
170,160,160,150,160,SVTA
160,160,150,170,160,SVTA
160,150,170,160,160,SVTA
160,160,160,160,160,SVTA
160,160,160,140,180,SVTA
160,160,150,170,170,SVTA
150,150,170,170,160,SVTA
140,180,160,160,150,SVTA
170,160,160,150,170,SVTA
160,170,140,180,160,SVTA
160,140,170,150,180,SVTA
160,150,150,180,150,SVTA
160,150,170,160,150,SVTA
140,180,160,160,140,SVTA
180,140,170,150,170,SVTA
140,170,150,170,150,SVTA
160,160,160,140,170,SVTA
160,160,140,180,150,SVTA
160,150,170,160,150,SVTA
140,180,160,150,150,SVTA
170,160,150,150,170,SVTA
150,160,160,160,160,SVTA
150,160,160,140,170,SVTA
160,160,150,160,160,SVTA
160,160,160,160,150,SVTA
140,180,160,160,140,SVTA
170,160,160,150,170,SVTA
150,170,170,160,140,SVTA
170,160,170,160,160,SVTA
140,180,160,160,140,SVTA
180,160,160,140,180,SVTA
160,170,140,180,160,SVTA
160,140,180,160,160,SVTA
150,170,150,180,160,SVTA
160,140,180,160,160,SVTA
140,180,160,160,150,SVTA
170,150,170,150,160,SVTA
150,180,140,170,150,SVTA
170,150,170,150,170,SVTA
150,160,170,150,140,SVTA
170,150,170,150,170,SVTA
140,170,150,170,160,SVTA
150,140,180,140,170,SVTA
150,170,150,160,160,SVTA
160,160,150,140,180,SVTA
140,170,150,170,140,SVTA
170,160,160,140,180,SVTA
160,160,140,170,150,SVTA
170,150,170,150,170,SVTA
160,160,140,180,160,SVTA
160,140,180,160,160,SVTA
150,170,150,170,150,SVTA
170,150,180,140,180,SVTA
150,170,150,180,160,SVTA
160,140,180,150,170,SVTA
150,170,150,170,150,SVTA
180,140,180,140,180,SVTA
140,180,150,170,150,SVTA
170,160,160,160,160,SVTA
140,180,160,160,140,SVTA
180,140,170,150,170,SVTA
150,170,150,170,160,SVTA
160,140,170,160,160,SVTA
140,170,150,170,150,SVTA
170,160,150,160,160,SVTA
140,170,160,160,140,SVTA
170,160,160,150,160,SVTA
160,160,140,170,160,SVTA
160,150,170,160,150,SVTA
160,160,160,160,130,SVTA
180,150,170,140,170,SVTA
150,170,160,160,160,SVTA
160,140,180,160,160,SVTA
140,170,150,170,150,SVTA
180,140,170,150,180,SVTA
140,180,150,170,150,SVTA
180,140,180,140,180,SVTA
150,180,140,180,140,SVTA
180,140,180,150,170,SVTA
150,180,140,170,150,SVTA
180,150,170,110,200,SVTA
160,170,150,170,160,SVTA
160,130,180,160,160,SVTA
140,180,140,180,140,SVTA
170,150,170,160,160,SVTA
160,160,130,180,140,SVTA
180,140,170,150,170,SVTA
220,110,210,110,210,VT
110,110,50,60,110,VT
160,60,100,110,110,VT
60,50,110,110,50,VT
60,110,110,50,60,VT
110,100,120,110,110,VT
110,160,110,60,110,VT
110,110,110,110,110,VT
60,50,110,110,110,VT
50,170,120,100,220,VT
120,50,60,50,60,VT
100,110,110,120,50,VT
110,60,110,110,110,VT
110,110,220,60,50,VT
120,110,110,50,170,VT
110,110,110,110,110,VT
220,60,50,110,110,VT
110,280,50,60,50,VT
110,110,110,110,110,VT
60,50,110,120,100,VT
110,110,110,120,110,VT
110,110,110,110,110,VT
220,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
120,100,110,110,120,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
120,110,110,100,120,VT
100,120,100,110,110,VT
110,110,120,100,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,220,60,60,VT
100,110,120,110,110,VT
110,100,110,230,110,VT
110,100,110,120,110,VT
100,110,110,120,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,160,VT
60,110,110,110,110,VT
100,120,100,110,110,VT
110,110,110,110,110,VT
110,100,120,110,100,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,100,110,110,120,VT
100,110,110,110,110,VT
110,110,100,110,110,VT
120,110,100,110,110,VT
110,110,110,110,110,VT
110,110,100,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
100,110,110,120,100,VT
110,110,110,110,110,VT
110,110,220,110,100,VT
110,110,110,110,120,VT
100,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,170,50,110,110,VT
120,100,120,100,110,VT
120,110,110,110,100,VT
120,110,110,100,110,VT
110,120,160,60,100,VT
110,110,120,100,110,VT
110,110,110,110,110,VT
110,110,120,110,100,VT
110,110,110,110,110,VT
160,60,160,120,50,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,50,170,110,VT
110,110,110,110,110,VT
110,110,110,100,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,160,60,VT
100,120,110,110,160,VT
100,60,110,110,110,VT
110,220,110,110,110,VT
110,100,120,110,100,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,100,110,120,VT
100,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,100,110,VT
120,110,100,120,100,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,100,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,100,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,100,120,VT
110,110,100,110,110,VT
120,110,110,100,110,VT
110,120,100,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
100,60,160,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
100,110,110,110,110,VT
110,110,100,60,170,VT
110,100,110,110,110,VT
110,110,110,110,220,VT
110,100,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,160,60,100,VT
120,110,110,100,110,VT
110,110,110,110,110,VT
110,110,110,60,160,VT
110,110,110,110,110,VT
110,110,110,120,110,VT
110,110,110,110,110,VT
110,110,110,120,110,VT
110,60,60,100,120,VT
110,110,110,110,110,VT
120,110,110,110,110,VT
110,110,110,110,110,VT
110,120,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
110,110,120,110,110,VT
100,110,110,110,120,VT
100,110,110,110,110,VT
110,110,110,110,110,VT
110,110,110,110,110,VT
